rxcui,class_id,class_name,class_type,rela,rela_source
993449,N0000008313,Bone Resorption Inhibition,PE,has_pe,MEDRT
993449,N0000187054,RANK Ligand Blocking Activity,MOA,has_moa,MEDRT
993449,D006996,Hypocalcemia,DISEASE,ci_with,MEDRT
993449,D011247,Pregnancy,DISEASE,ci_with,MEDRT
993449,D015663,"Osteoporosis, Postmenopausal",DISEASE,may_treat,MEDRT
993449,D058866,Osteoporotic Fractures,DISEASE,may_prevent,MEDRT
993449,N0000008313,Bone Resorption Inhibition,PE,has_pe,MEDRT
993449,N0000187054,RANK Ligand Blocking Activity,MOA,has_moa,MEDRT
993449,D006996,Hypocalcemia,DISEASE,ci_with,MEDRT
993449,D011247,Pregnancy,DISEASE,ci_with,MEDRT
993449,D015663,"Osteoporosis, Postmenopausal",DISEASE,may_treat,MEDRT
993449,D058866,Osteoporotic Fractures,DISEASE,may_prevent,MEDRT
993449,N0000008313,Bone Resorption Inhibition,PE,has_pe,MEDRT
993449,N0000187054,RANK Ligand Blocking Activity,MOA,has_moa,MEDRT
993449,D006996,Hypocalcemia,DISEASE,ci_with,MEDRT
993449,D011247,Pregnancy,DISEASE,ci_with,MEDRT
993449,D015663,"Osteoporosis, Postmenopausal",DISEASE,may_treat,MEDRT
993449,D058866,Osteoporotic Fractures,DISEASE,may_prevent,MEDRT
993449,N0000008313,Bone Resorption Inhibition,PE,has_pe,MEDRT
993449,N0000187054,RANK Ligand Blocking Activity,MOA,has_moa,MEDRT
993449,D006996,Hypocalcemia,DISEASE,ci_with,MEDRT
993449,D011247,Pregnancy,DISEASE,ci_with,MEDRT
993449,D015663,"Osteoporosis, Postmenopausal",DISEASE,may_treat,MEDRT
993449,D058866,Osteoporotic Fractures,DISEASE,may_prevent,MEDRT
993449,N0000008313,Bone Resorption Inhibition,PE,has_pe,MEDRT
993449,N0000187054,RANK Ligand Blocking Activity,MOA,has_moa,MEDRT
993449,D006996,Hypocalcemia,DISEASE,ci_with,MEDRT
993449,D011247,Pregnancy,DISEASE,ci_with,MEDRT
993449,D015663,"Osteoporosis, Postmenopausal",DISEASE,may_treat,MEDRT
993449,D058866,Osteoporotic Fractures,DISEASE,may_prevent,MEDRT
993449,N0000008313,Bone Resorption Inhibition,PE,has_pe,MEDRT
993449,N0000187054,RANK Ligand Blocking Activity,MOA,has_moa,MEDRT
993449,D000069448,Denosumab,CHEM,has_ingredient,MEDRT
993449,D006996,Hypocalcemia,DISEASE,ci_with,MEDRT
993449,D011247,Pregnancy,DISEASE,ci_with,MEDRT
993449,D015663,"Osteoporosis, Postmenopausal",DISEASE,may_treat,MEDRT
993449,D058866,Osteoporotic Fractures,DISEASE,may_prevent,MEDRT
993449,N0000008313,Bone Resorption Inhibition,PE,has_pe,MEDRT
993449,N0000187054,RANK Ligand Blocking Activity,MOA,has_moa,MEDRT
22656,D000022,"Abortion, Spontaneous",DISEASE,induces,MEDRT
22656,D000152,Acne Vulgaris,DISEASE,may_treat,MEDRT
22656,D000368,Aged,DISEASE,ci_with,MEDRT
22656,D001943,Breast Neoplasms,DISEASE,ci_with,MEDRT
22656,D002561,Cerebrovascular Disorders,DISEASE,ci_with,MEDRT
22656,D003327,Coronary Disease,DISEASE,ci_with,MEDRT
22656,D003920,Diabetes Mellitus,DISEASE,ci_with,MEDRT
22656,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
22656,D004715,Endometriosis,DISEASE,may_treat,MEDRT
22656,D006349,Heart Valve Diseases,DISEASE,ci_with,MEDRT
22656,D006973,Hypertension,DISEASE,ci_with,MEDRT
22656,D007565,Jaundice,DISEASE,ci_with,MEDRT
22656,D008107,Liver Diseases,DISEASE,ci_with,MEDRT
22656,D008113,Liver Neoplasms,DISEASE,ci_with,MEDRT
22656,D008599,Menstruation Disturbances,DISEASE,may_treat,MEDRT
22656,D011247,Pregnancy,DISEASE,may_prevent,MEDRT
22656,D011247,Pregnancy,DISEASE,ci_with,MEDRT
22656,D013923,Thromboembolism,DISEASE,ci_with,MEDRT
22656,D013924,Thrombophlebitis,DISEASE,ci_with,MEDRT
22656,D014029,Tobacco Use Disorder,DISEASE,ci_with,MEDRT
22656,D014592,Uterine Hemorrhage,DISEASE,ci_with,MEDRT
22656,D016889,Endometrial Neoplasms,DISEASE,ci_with,MEDRT
22656,D017135,Desogestrel,CHEM,has_ingredient,MEDRT
22656,D018248,"Adenoma, Liver Cell",DISEASE,ci_with,MEDRT
22656,D020773,Headache Disorders,DISEASE,ci_with,MEDRT
22656,N0000000185,Progestational Hormone Receptor Agonists,MOA,has_moa,MEDRT
22656,N0000009072,Hypothalamic Endocrine Activity Alteration,PE,has_pe,MEDRT
22656,N0000178478,Increased Blood Pressure,PE,ci_pe,MEDRT
3322,D000430,Alcohol Withdrawal Delirium,DISEASE,may_treat,MEDRT
3322,D003975,Diazepam,CHEM,has_ingredient,MEDRT
3322,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
3322,D005902,"Glaucoma, Open-Angle",DISEASE,ci_with,MEDRT
3322,D007234,"Infant, Premature",DISEASE,ci_with,MEDRT
3322,D009128,Muscle Spasticity,DISEASE,may_treat,MEDRT
3322,D010076,Oxazepam,CHEM,has_active_metabolites,MEDRT
3322,D011247,Pregnancy,DISEASE,ci_with,MEDRT
3322,D013226,Status Epilepticus,DISEASE,may_treat,MEDRT
3322,D015812,"Glaucoma, Angle-Closure",DISEASE,ci_with,MEDRT
3322,D016584,Panic Disorder,DISEASE,may_treat,MEDRT
3322,N0000000026,Hepatic Metabolism,PK,site_of_metabolism,MEDRT
3322,N0000000118,GABA A Modulators,MOA,has_moa,MEDRT
3322,N0000009325,Increased GABA Activity,PE,has_pe,MEDRT
3322,D000430,Alcohol Withdrawal Delirium,DISEASE,may_treat,MEDRT
3322,D003975,Diazepam,CHEM,has_ingredient,MEDRT
3322,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
3322,D005902,"Glaucoma, Open-Angle",DISEASE,ci_with,MEDRT
3322,D007234,"Infant, Premature",DISEASE,ci_with,MEDRT
3322,D009128,Muscle Spasticity,DISEASE,may_treat,MEDRT
3322,D010076,Oxazepam,CHEM,has_active_metabolites,MEDRT
3322,D011247,Pregnancy,DISEASE,ci_with,MEDRT
3322,D013226,Status Epilepticus,DISEASE,may_treat,MEDRT
3322,D015812,"Glaucoma, Angle-Closure",DISEASE,ci_with,MEDRT
3322,D016584,Panic Disorder,DISEASE,may_treat,MEDRT
3322,N0000000026,Hepatic Metabolism,PK,site_of_metabolism,MEDRT
3322,N0000000118,GABA A Modulators,MOA,has_moa,MEDRT
3322,N0000009325,Increased GABA Activity,PE,has_pe,MEDRT
22968,D001943,Breast Neoplasms,DISEASE,ci_with,MEDRT
22968,D002561,Cerebrovascular Disorders,DISEASE,ci_with,MEDRT
22968,D003324,Coronary Artery Disease,DISEASE,ci_with,MEDRT
22968,D004715,Endometriosis,DISEASE,may_treat,MEDRT
22968,D006973,Hypertension,DISEASE,ci_with,MEDRT
22968,D008107,Liver Diseases,DISEASE,ci_with,MEDRT
22968,D009277,Nandrolone,CHEM,has_ingredient,MEDRT
22968,D011247,Pregnancy,DISEASE,ci_with,MEDRT
22968,D011247,Pregnancy,DISEASE,may_prevent,MEDRT
22968,D013923,Thromboembolism,DISEASE,ci_with,MEDRT
22968,D014592,Uterine Hemorrhage,DISEASE,ci_with,MEDRT
22968,N0000000185,Progestational Hormone Receptor Agonists,MOA,has_moa,MEDRT
22968,N0000000243,Androgen Receptor Antagonists,MOA,has_moa,MEDRT
22968,N0000008595,Decreased Embryonic Implantation,PE,has_pe,MEDRT
22968,N0000009717,Inhibit Ovulation,PE,has_pe,MEDRT
22968,N0000175979,Increased Coagulation Activity,PE,ci_pe,MEDRT
3407,D000686,Amyloidosis,DISEASE,ci_with,MEDRT
3407,D001008,Anxiety Disorders,DISEASE,may_treat,MEDRT
3407,D001281,Atrial Fibrillation,DISEASE,ci_with,MEDRT
3407,D001281,Atrial Fibrillation,DISEASE,may_treat,MEDRT
3407,D001282,Atrial Flutter,DISEASE,may_treat,MEDRT
3407,D002303,"Cardiac Output, Low",DISEASE,may_treat,MEDRT
3407,D002312,"Cardiomyopathy, Hypertrophic",DISEASE,ci_with,MEDRT
3407,D004077,Digoxin,CHEM,has_ingredient,MEDRT
3407,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
3407,D006327,Heart Block,DISEASE,ci_with,MEDRT
3407,D006333,Heart Failure,DISEASE,may_prevent,MEDRT
3407,D006333,Heart Failure,DISEASE,may_treat,MEDRT
3407,D010494,"Pericarditis, Constrictive",DISEASE,ci_with,MEDRT
3407,D012770,"Shock, Cardiogenic",DISEASE,may_treat,MEDRT
3407,D013617,"Tachycardia, Supraventricular",DISEASE,may_treat,MEDRT
3407,D014693,Ventricular Fibrillation,DISEASE,ci_with,MEDRT
3407,D014927,Wolff-Parkinson-White Syndrome,DISEASE,ci_with,MEDRT
3407,D017180,"Tachycardia, Ventricular",DISEASE,ci_with,MEDRT
3407,N0000000025,Intestinal Metabolism,PK,site_of_metabolism,MEDRT
3407,N0000000042,Renal Excretion,PK,has_pk,MEDRT
3407,N0000000133,Enzyme Inhibitors,MOA,has_moa,MEDRT
3407,N0000000238,Sodium-Potassium Exchanging ATPase Interactions,MOA,has_moa,MEDRT
3407,N0000008369,Conduction System Depolarization,PE,has_pe,MEDRT
3407,N0000009756,Negative Chronotropy,PE,has_pe,MEDRT
3407,N0000009763,Nodal Depolarization,PE,has_pe,MEDRT
3407,N0000009809,Positive Inotropy,PE,has_pe,MEDRT
3443,D000788,"Angina Pectoris, Variant",DISEASE,may_treat,MEDRT
3443,D001281,Atrial Fibrillation,DISEASE,may_treat,MEDRT
3443,D001282,Atrial Flutter,DISEASE,may_treat,MEDRT
3443,D004110,Diltiazem,CHEM,has_ingredient,MEDRT
3443,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
3443,D006973,Hypertension,DISEASE,may_treat,MEDRT
3443,D007022,Hypotension,DISEASE,ci_with,MEDRT
3443,D009203,Myocardial Infarction,DISEASE,ci_with,MEDRT
3443,D009203,Myocardial Infarction,DISEASE,may_treat,MEDRT
3443,D011654,Pulmonary Edema,DISEASE,ci_with,MEDRT
3443,D012804,Sick Sinus Syndrome,DISEASE,ci_with,MEDRT
3443,D013617,"Tachycardia, Supraventricular",DISEASE,may_treat,MEDRT
3443,D054537,Atrioventricular Block,DISEASE,ci_with,MEDRT
3443,N0000008375,Coronary Arterial Vasodilation,PE,has_pe,MEDRT
3443,N0000009756,Negative Chronotropy,PE,has_pe,MEDRT
3443,N0000020065,L-Calcium Channel Receptor Antagonists,MOA,has_moa,MEDRT
3443,N0000178477,Decreased Blood Pressure,PE,has_pe,MEDRT
3443,D000788,"Angina Pectoris, Variant",DISEASE,may_treat,MEDRT
3443,D001281,Atrial Fibrillation,DISEASE,may_treat,MEDRT
3443,D001282,Atrial Flutter,DISEASE,may_treat,MEDRT
3443,D004110,Diltiazem,CHEM,has_ingredient,MEDRT
3443,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
3443,D006973,Hypertension,DISEASE,may_treat,MEDRT
3443,D007022,Hypotension,DISEASE,ci_with,MEDRT
3443,D009203,Myocardial Infarction,DISEASE,ci_with,MEDRT
3443,D009203,Myocardial Infarction,DISEASE,may_treat,MEDRT
3443,D011654,Pulmonary Edema,DISEASE,ci_with,MEDRT
3443,D012804,Sick Sinus Syndrome,DISEASE,ci_with,MEDRT
3443,D013617,"Tachycardia, Supraventricular",DISEASE,may_treat,MEDRT
3443,D054537,Atrioventricular Block,DISEASE,ci_with,MEDRT
3443,N0000008375,Coronary Arterial Vasodilation,PE,has_pe,MEDRT
3443,N0000009756,Negative Chronotropy,PE,has_pe,MEDRT
3443,N0000020065,L-Calcium Channel Receptor Antagonists,MOA,has_moa,MEDRT
3443,N0000178477,Decreased Blood Pressure,PE,has_pe,MEDRT
3443,D000788,"Angina Pectoris, Variant",DISEASE,may_treat,MEDRT
3443,D001281,Atrial Fibrillation,DISEASE,may_treat,MEDRT
3443,D001282,Atrial Flutter,DISEASE,may_treat,MEDRT
3443,D004110,Diltiazem,CHEM,has_ingredient,MEDRT
3443,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
3443,D006973,Hypertension,DISEASE,may_treat,MEDRT
3443,D007022,Hypotension,DISEASE,ci_with,MEDRT
3443,D009203,Myocardial Infarction,DISEASE,ci_with,MEDRT
3443,D009203,Myocardial Infarction,DISEASE,may_treat,MEDRT
3443,D011654,Pulmonary Edema,DISEASE,ci_with,MEDRT
3443,D012804,Sick Sinus Syndrome,DISEASE,ci_with,MEDRT
3443,D013617,"Tachycardia, Supraventricular",DISEASE,may_treat,MEDRT
3443,D054537,Atrioventricular Block,DISEASE,ci_with,MEDRT
3443,N0000008375,Coronary Arterial Vasodilation,PE,has_pe,MEDRT
3443,N0000009756,Negative Chronotropy,PE,has_pe,MEDRT
3443,N0000020065,L-Calcium Channel Receptor Antagonists,MOA,has_moa,MEDRT
3443,N0000178477,Decreased Blood Pressure,PE,has_pe,MEDRT
324072,D012868,Skin Abnormalities,DISEASE,may_treat,MEDRT
324072,D012868,Skin Abnormalities,DISEASE,may_prevent,MEDRT
324072,N0000010282,Skin Barrier Activity,PE,has_pe,MEDRT
324072,D004129,Dimethylpolysiloxanes,CHEM,has_ingredient,MEDRT
324072,D012868,Skin Abnormalities,DISEASE,may_treat,MEDRT
324072,D012868,Skin Abnormalities,DISEASE,may_prevent,MEDRT
324072,N0000010282,Skin Barrier Activity,PE,has_pe,MEDRT
3489,D004145,Diosmin,CHEM,has_ingredient,MEDRT
1433868,D000099226,Dolutegravir,CHEM,has_ingredient,MEDRT
1433868,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
1433868,D010627,Phenethylamines,CHEM,ci_chemclass,MEDRT
1433868,D013449,Sulfonamides,CHEM,ci_chemclass,MEDRT
1433868,D015658,HIV Infections,DISEASE,may_treat,MEDRT
1433868,N0000000127,HIV Integrase Inhibitors,MOA,has_moa,MEDRT
1433868,N0000008576,Decreased DNA Integrity,PE,has_pe,MEDRT
1433868,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
1433868,D010627,Phenethylamines,CHEM,ci_chemclass,MEDRT
1433868,D013449,Sulfonamides,CHEM,ci_chemclass,MEDRT
1433868,D015658,HIV Infections,DISEASE,may_treat,MEDRT
1433868,N0000000127,HIV Integrase Inhibitors,MOA,has_moa,MEDRT
1433868,N0000008576,Decreased DNA Integrity,PE,has_pe,MEDRT
3626,D000072742,Invasive Fungal Infections,DISEASE,may_prevent,MEDRT
3626,D004294,Domperidone,CHEM,has_ingredient,MEDRT
3626,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
3626,N0000009034,Emesis Suppression,PE,has_pe,MEDRT
3626,N0000009525,Increased Prolactin Secretion,PE,has_pe,MEDRT
3626,N0000175799,Dopamine D2 Antagonists,MOA,has_moa,MEDRT
3626,D000072742,Invasive Fungal Infections,DISEASE,may_prevent,MEDRT
3626,D004294,Domperidone,CHEM,has_ingredient,MEDRT
3626,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
3626,N0000009034,Emesis Suppression,PE,has_pe,MEDRT
3626,N0000009525,Increased Prolactin Secretion,PE,has_pe,MEDRT
3626,N0000175799,Dopamine D2 Antagonists,MOA,has_moa,MEDRT
135447,D000077265,Donepezil,CHEM,has_ingredient,MEDRT
135447,D000544,Alzheimer Disease,DISEASE,may_treat,MEDRT
135447,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
135447,D010880,Piperidines,CHEM,ci_chemclass,MEDRT
135447,N0000000177,Cholinesterase Inhibitors,MOA,has_moa,MEDRT
135447,N0000009178,Increased Central Nervous System Acetylcholine Activity,PE,has_pe,MEDRT
135447,D000077265,Donepezil,CHEM,has_ingredient,MEDRT
135447,D000544,Alzheimer Disease,DISEASE,may_treat,MEDRT
135447,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
135447,D006967,Hypersensitivity,DISEASE,ci_with,MEDRT
135447,D010880,Piperidines,CHEM,ci_chemclass,MEDRT
135447,N0000000177,Cholinesterase Inhibitors,MOA,has_moa,MEDRT
135447,N0000009178,Increased Central Nervous System Acetylcholine Activity,PE,has_pe,MEDRT
60207,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
60207,D005902,"Glaucoma, Open-Angle",DISEASE,may_treat,MEDRT
60207,D013449,Sulfonamides,CHEM,has_ingredient,MEDRT
60207,D051437,Renal Insufficiency,DISEASE,ci_with,MEDRT
60207,N0000000235,Carbonic Anhydrase Inhibitors,MOA,has_moa,MEDRT
60207,N0000009943,Decreased Intraocular Fluid Pressure,PE,has_pe,MEDRT
60207,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
60207,D005902,"Glaucoma, Open-Angle",DISEASE,may_treat,MEDRT
60207,D013449,Sulfonamides,CHEM,has_ingredient,MEDRT
60207,D013876,Thiophenes,CHEM,has_ingredient,MEDRT
60207,D051437,Renal Insufficiency,DISEASE,ci_with,MEDRT
60207,N0000000235,Carbonic Anhydrase Inhibitors,MOA,has_moa,MEDRT
60207,N0000009943,Decreased Intraocular Fluid Pressure,PE,has_pe,MEDRT
49276,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
49276,D006973,Hypertension,DISEASE,may_treat,MEDRT
49276,D007022,Hypotension,DISEASE,ci_with,MEDRT
49276,D011470,Prostatic Hyperplasia,DISEASE,may_treat,MEDRT
49276,D011799,Quinazolines,CHEM,ci_chemclass,MEDRT
49276,D016055,Urinary Retention,DISEASE,may_treat,MEDRT
49276,D017292,Doxazosin,CHEM,has_ingredient,MEDRT
49276,N0000008299,Arterial Vasodilation,PE,has_pe,MEDRT
49276,N0000008421,Decreased Bladder Sphincter Tone,PE,has_pe,MEDRT
49276,N0000009911,Venous Vasodilation,PE,has_pe,MEDRT
49276,N0000009919,Adrenergic alpha1-Antagonists,MOA,has_moa,MEDRT
49276,N0000178477,Decreased Blood Pressure,PE,has_pe,MEDRT
49276,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
49276,D006973,Hypertension,DISEASE,may_treat,MEDRT
49276,D007022,Hypotension,DISEASE,ci_with,MEDRT
49276,D011470,Prostatic Hyperplasia,DISEASE,may_treat,MEDRT
49276,D011799,Quinazolines,CHEM,ci_chemclass,MEDRT
49276,D016055,Urinary Retention,DISEASE,may_treat,MEDRT
49276,D017292,Doxazosin,CHEM,has_ingredient,MEDRT
49276,N0000008299,Arterial Vasodilation,PE,has_pe,MEDRT
49276,N0000008421,Decreased Bladder Sphincter Tone,PE,has_pe,MEDRT
49276,N0000009911,Venous Vasodilation,PE,has_pe,MEDRT
49276,N0000009919,Adrenergic alpha1-Antagonists,MOA,has_moa,MEDRT
49276,N0000178477,Decreased Blood Pressure,PE,has_pe,MEDRT
3640,D000881,Anthrax,DISEASE,may_treat,MEDRT
3640,D002169,Campylobacter Infections,DISEASE,may_treat,MEDRT
3640,D002675,"Child, Preschool",DISEASE,ci_with,MEDRT
3640,D002771,Cholera,DISEASE,may_treat,MEDRT
3640,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
3640,D006100,Granuloma Inguinale,DISEASE,may_treat,MEDRT
3640,D008107,Liver Diseases,DISEASE,ci_with,MEDRT
3640,D008288,Malaria,DISEASE,may_prevent,MEDRT
3640,D009175,Mycoplasma Infections,DISEASE,may_treat,MEDRT
3640,D009956,Psittacosis,DISEASE,may_treat,MEDRT
3640,D010930,Plague,DISEASE,may_treat,MEDRT
3640,D010996,Pleural Effusion,DISEASE,may_treat,MEDRT
3640,D011247,Pregnancy,DISEASE,ci_with,MEDRT
3640,D012061,Relapsing Fever,DISEASE,may_treat,MEDRT
3640,D012373,Rocky Mountain Spotted Fever,DISEASE,may_treat,MEDRT
3640,D013587,Syphilis,DISEASE,may_treat,MEDRT
3640,D013752,Tetracycline,CHEM,ci_chemclass,MEDRT
3640,D014141,Trachoma,DISEASE,may_treat,MEDRT
3640,D018410,"Pneumonia, Bacterial",DISEASE,may_treat,MEDRT
3640,N0000000150,Protein Synthesis Inhibitors,MOA,has_moa,MEDRT
3640,N0000008334,Cell Membrane Alteration,PE,has_pe,MEDRT
3640,N0000008732,Decreased Mitosis,PE,has_pe,MEDRT
3640,N0000008841,Decreased Protein Synthesis,PE,has_pe,MEDRT
3640,D000881,Anthrax,DISEASE,may_treat,MEDRT
3640,D002169,Campylobacter Infections,DISEASE,may_treat,MEDRT
3640,D002675,"Child, Preschool",DISEASE,ci_with,MEDRT
3640,D002771,Cholera,DISEASE,may_treat,MEDRT
3640,D004318,Doxycycline,CHEM,has_ingredient,MEDRT
3640,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
3640,D006100,Granuloma Inguinale,DISEASE,may_treat,MEDRT
3640,D008107,Liver Diseases,DISEASE,ci_with,MEDRT
3640,D008288,Malaria,DISEASE,may_prevent,MEDRT
3640,D009175,Mycoplasma Infections,DISEASE,may_treat,MEDRT
3640,D009956,Psittacosis,DISEASE,may_treat,MEDRT
3640,D010930,Plague,DISEASE,may_treat,MEDRT
3640,D010996,Pleural Effusion,DISEASE,may_treat,MEDRT
3640,D011247,Pregnancy,DISEASE,ci_with,MEDRT
3640,D012061,Relapsing Fever,DISEASE,may_treat,MEDRT
3640,D012373,Rocky Mountain Spotted Fever,DISEASE,may_treat,MEDRT
3640,D012598,Sclerosis,DISEASE,induces,MEDRT
3640,D013587,Syphilis,DISEASE,may_treat,MEDRT
3640,D013752,Tetracycline,CHEM,ci_chemclass,MEDRT
3640,D014141,Trachoma,DISEASE,may_treat,MEDRT
3640,D018410,"Pneumonia, Bacterial",DISEASE,may_treat,MEDRT
3640,N0000000150,Protein Synthesis Inhibitors,MOA,has_moa,MEDRT
3640,N0000008334,Cell Membrane Alteration,PE,has_pe,MEDRT
3640,N0000008732,Decreased Mitosis,PE,has_pe,MEDRT
3640,N0000008841,Decreased Protein Synthesis,PE,has_pe,MEDRT
3640,D000881,Anthrax,DISEASE,may_treat,MEDRT
3640,D002169,Campylobacter Infections,DISEASE,may_treat,MEDRT
3640,D002675,"Child, Preschool",DISEASE,ci_with,MEDRT
3640,D002771,Cholera,DISEASE,may_treat,MEDRT
3640,D004318,Doxycycline,CHEM,has_ingredient,MEDRT
3640,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
3640,D006100,Granuloma Inguinale,DISEASE,may_treat,MEDRT
3640,D008107,Liver Diseases,DISEASE,ci_with,MEDRT
3640,D008288,Malaria,DISEASE,may_prevent,MEDRT
3640,D009175,Mycoplasma Infections,DISEASE,may_treat,MEDRT
3640,D009956,Psittacosis,DISEASE,may_treat,MEDRT
3640,D010930,Plague,DISEASE,may_treat,MEDRT
3640,D010996,Pleural Effusion,DISEASE,may_treat,MEDRT
3640,D011247,Pregnancy,DISEASE,ci_with,MEDRT
3640,D012061,Relapsing Fever,DISEASE,may_treat,MEDRT
3640,D012373,Rocky Mountain Spotted Fever,DISEASE,may_treat,MEDRT
3640,D012598,Sclerosis,DISEASE,induces,MEDRT
3640,D013587,Syphilis,DISEASE,may_treat,MEDRT
3640,D013752,Tetracycline,CHEM,ci_chemclass,MEDRT
3640,D014141,Trachoma,DISEASE,may_treat,MEDRT
3640,D018410,"Pneumonia, Bacterial",DISEASE,may_treat,MEDRT
3640,N0000000150,Protein Synthesis Inhibitors,MOA,has_moa,MEDRT
3640,N0000008334,Cell Membrane Alteration,PE,has_pe,MEDRT
3640,N0000008732,Decreased Mitosis,PE,has_pe,MEDRT
3640,N0000008841,Decreased Protein Synthesis,PE,has_pe,MEDRT
3640,D000881,Anthrax,DISEASE,may_treat,MEDRT
3640,D002169,Campylobacter Infections,DISEASE,may_treat,MEDRT
3640,D002675,"Child, Preschool",DISEASE,ci_with,MEDRT
3640,D002771,Cholera,DISEASE,may_treat,MEDRT
3640,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
3640,D006100,Granuloma Inguinale,DISEASE,may_treat,MEDRT
3640,D008107,Liver Diseases,DISEASE,ci_with,MEDRT
3640,D008288,Malaria,DISEASE,may_prevent,MEDRT
3640,D009175,Mycoplasma Infections,DISEASE,may_treat,MEDRT
3640,D009956,Psittacosis,DISEASE,may_treat,MEDRT
3640,D010930,Plague,DISEASE,may_treat,MEDRT
3640,D010996,Pleural Effusion,DISEASE,may_treat,MEDRT
3640,D011247,Pregnancy,DISEASE,ci_with,MEDRT
3640,D012061,Relapsing Fever,DISEASE,may_treat,MEDRT
3640,D012373,Rocky Mountain Spotted Fever,DISEASE,may_treat,MEDRT
3640,D013587,Syphilis,DISEASE,may_treat,MEDRT
3640,D013752,Tetracycline,CHEM,ci_chemclass,MEDRT
3640,D014141,Trachoma,DISEASE,may_treat,MEDRT
3640,D018410,"Pneumonia, Bacterial",DISEASE,may_treat,MEDRT
3640,N0000000150,Protein Synthesis Inhibitors,MOA,has_moa,MEDRT
3640,N0000008334,Cell Membrane Alteration,PE,has_pe,MEDRT
3640,N0000008732,Decreased Mitosis,PE,has_pe,MEDRT
3640,N0000008841,Decreased Protein Synthesis,PE,has_pe,MEDRT
3640,D000881,Anthrax,DISEASE,may_treat,MEDRT
3640,D002169,Campylobacter Infections,DISEASE,may_treat,MEDRT
3640,D002675,"Child, Preschool",DISEASE,ci_with,MEDRT
3640,D002771,Cholera,DISEASE,may_treat,MEDRT
3640,D004318,Doxycycline,CHEM,has_ingredient,MEDRT
3640,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
3640,D006100,Granuloma Inguinale,DISEASE,may_treat,MEDRT
3640,D008107,Liver Diseases,DISEASE,ci_with,MEDRT
3640,D008288,Malaria,DISEASE,may_prevent,MEDRT
3640,D009175,Mycoplasma Infections,DISEASE,may_treat,MEDRT
3640,D009956,Psittacosis,DISEASE,may_treat,MEDRT
3640,D010930,Plague,DISEASE,may_treat,MEDRT
3640,D010996,Pleural Effusion,DISEASE,may_treat,MEDRT
3640,D011247,Pregnancy,DISEASE,ci_with,MEDRT
3640,D012061,Relapsing Fever,DISEASE,may_treat,MEDRT
3640,D012373,Rocky Mountain Spotted Fever,DISEASE,may_treat,MEDRT
3640,D012598,Sclerosis,DISEASE,induces,MEDRT
3640,D013587,Syphilis,DISEASE,may_treat,MEDRT
3640,D013752,Tetracycline,CHEM,ci_chemclass,MEDRT
3640,D014141,Trachoma,DISEASE,may_treat,MEDRT
3640,D018410,"Pneumonia, Bacterial",DISEASE,may_treat,MEDRT
3640,N0000000150,Protein Synthesis Inhibitors,MOA,has_moa,MEDRT
3640,N0000008334,Cell Membrane Alteration,PE,has_pe,MEDRT
3640,N0000008732,Decreased Mitosis,PE,has_pe,MEDRT
3640,N0000008841,Decreased Protein Synthesis,PE,has_pe,MEDRT
3640,D000881,Anthrax,DISEASE,may_treat,MEDRT
3640,D002169,Campylobacter Infections,DISEASE,may_treat,MEDRT
3640,D002675,"Child, Preschool",DISEASE,ci_with,MEDRT
3640,D002771,Cholera,DISEASE,may_treat,MEDRT
3640,D004318,Doxycycline,CHEM,has_ingredient,MEDRT
3640,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
